username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
JeganArasu;2015-12-03 04:47;0;0;"Verified # IndianArmy Help Line Numbers 044 - 25393514 044 - 25363792 Chennai Police Helpline: 044 - 25615025 # ChennaiFloods @ ActorMadhavan";Coimbatore- India;@;;"672396839790903296";https://twitter.com/JeganArasu/status/672396839790903296
JeganArasu;2015-12-03 04:47;0;0;"Verified # IndianArmy Help Line Numbers 044 - 25393514 044 - 25363792 Chennai Police Helpline: 044 - 25615025 # ChennaiFloods @ Suriya_offl";Coimbatore- India;@;;"672396676762505216";https://twitter.com/JeganArasu/status/672396676762505216
JeganArasu;2015-12-03 04:46;0;0;"Verified # IndianArmy Help Line Number 044 - 25393514 044 - 25363792 Chennai Police Helpline: 044 - 25615025 # ChennaiFloods @ anirudhofficial";Coimbatore- India;@;;"672396534005149697";https://twitter.com/JeganArasu/status/672396534005149697
itzzhari;2015-12-03 04:45;0;0;"# AIR_INDIA steps up the Relief work ... First flight from 8PM tonight # ChennaiFloods # ChennaiRainsHelp";Tamil Nadu- India;;;"672396295445745664";https://twitter.com/itzzhari/status/672396295445745664
mylescummings;2015-12-03 04:41;0;0;"Insta India - The House of Flood # instaindia # sochennai # flood # ChennaiRains @Greenways Road https://www.instagram.com/p/-1H3P_Shff/";Mylapore Tiruvallike- India;@Greenways;;"672395339152904192";https://twitter.com/mylescummings/status/672395339152904192
itzzhari;2015-12-03 04:36;0;0;"1940 CRORES !!! seriously??? I dont think that's enuf from CENTRAL GOVT... # ChennaiFloods # ChennaiRainsHelp # HelpChennai";Tamil Nadu- India;;;"672393949676351488";https://twitter.com/itzzhari/status/672393949676351488
itzzhari;2015-12-03 04:35;0;0;"If you're donating, please also include basic painkillers and paracetamol. Lots of women stranded, so also sanitary napkins. # ChennaiRains";Tamil Nadu- India;;;"672393619366522883";https://twitter.com/itzzhari/status/672393619366522883
NikhitaGandhi;2015-12-03 04:12;0;0;"Stranded. Homeless. Restless.... and now headed to Bangalore! Stay safe guys!!!! # floods… https://www.instagram.com/p/-1Eckeo57S/";Pennalur- India;;;"672387829473943552";https://twitter.com/NikhitaGandhi/status/672387829473943552
chota_Boy;2015-12-03 04:09;0;0;"@ iamVariable People at mmc mens hostel need food & blankets... They are also willing to Volunteer for rescue...";Pondicherry- India;@;;"672387297732521984";https://twitter.com/chota_Boy/status/672387297732521984
kamakhya2010;2015-12-03 04:04;0;0;"In this tough times we stand unite and standby everyone. # prayforchennai # chennai # chennaifloods… https://www.instagram.com/p/-1DhdCj8iO/";Chennai- India;;;"672385793923633152";https://twitter.com/kamakhya2010/status/672385793923633152
Suganya1812;2015-12-03 04:02;1;1;"Ppl in # Coimbatore can also contribute to # ChennaiFloods relief. pic.twitter.com/Wx50jnQzZG";Coimbatore- India;;;"672385440117321729";https://twitter.com/Suganya1812/status/672385440117321729
ganeshicf;2015-12-03 03:55;0;0;"Anyone working with L&T and residing in and around porur?? # ChennaiRains";Perambur Purasavakam- India;;;"672383599983882240";https://twitter.com/ganeshicf/status/672383599983882240
JeganArasu;2015-12-03 03:41;0;2;"Chennai rains LIVE: PM Modi announces 1000 crore assistance to Tamil Nadu http://indiatoday.intoday.in/story/chennai-rains-live-28-ndrf-teams-reach-tamil-nadu-air-force-airlifts-700-from-chennai-to-hyderabad/1/537421.html … https://twitter.com/IndiaToday/status/672379100749631488/photo/1pic.twitter.com/4gbrjvqF5f @ i_Sri_Divya";Coimbatore- India;@;;"672380188290772992";https://twitter.com/JeganArasu/status/672380188290772992
JeganArasu;2015-12-03 03:41;0;0;"Chennai rains LIVE: PM Modi announces 1000 crore assistance to Tamil Nadu http://indiatoday.intoday.in/story/chennai-rains-live-28-ndrf-teams-reach-tamil-nadu-air-force-airlifts-700-from-chennai-to-hyderabad/1/537421.html … https://twitter.com/IndiaToday/status/672379100749631488/photo/1pic.twitter.com/4gbrjvqF5f @ Actor_Siddharth";Coimbatore- India;@;;"672380079243059200";https://twitter.com/JeganArasu/status/672380079243059200
JeganArasu;2015-12-03 03:40;0;0;"Chennai rains LIVE: PM Modi announces 1000 crore assistance to Tamil Nadu http://indiatoday.intoday.in/story/chennai-rains-live-28-ndrf-teams-reach-tamil-nadu-air-force-airlifts-700-from-chennai-to-hyderabad/1/537421.html … https://twitter.com/IndiaToday/status/672379100749631488/photo/1pic.twitter.com/4gbrjvqF5f @ anirudhofficial";Coimbatore- India;@;;"672379981855506432";https://twitter.com/JeganArasu/status/672379981855506432
JeganArasu;2015-12-03 03:40;0;0;"Chennai rains LIVE: PM Modi announces 1000 crore assistance to Tamil Nadu http://indiatoday.intoday.in/story/chennai-rains-live-28-ndrf-teams-reach-tamil-nadu-air-force-airlifts-700-from-chennai-to-hyderabad/1/537421.html … https://twitter.com/IndiaToday/status/672379100749631488/photo/1pic.twitter.com/4gbrjvqF5f @ dhanushkraja";Coimbatore- India;@;;"672379925395955717";https://twitter.com/JeganArasu/status/672379925395955717
JeganArasu;2015-12-03 03:40;0;0;"Chennai rains LIVE: PM Modi announces 1000 crore assistance to Tamil Nadu http://indiatoday.intoday.in/story/chennai-rains-live-28-ndrf-teams-reach-tamil-nadu-air-force-airlifts-700-from-chennai-to-hyderabad/1/537421.html … https://twitter.com/IndiaToday/status/672379100749631488/photo/1pic.twitter.com/4gbrjvqF5f @ selvaraghavan";Coimbatore- India;@;;"672379869922070528";https://twitter.com/JeganArasu/status/672379869922070528
JeganArasu;2015-12-03 03:40;0;0;"Chennai rains LIVE: PM Modi announces 1000 crore assistance to Tamil Nadu http://indiatoday.intoday.in/story/chennai-rains-live-28-ndrf-teams-reach-tamil-nadu-air-force-airlifts-700-from-chennai-to-hyderabad/1/537421.html … https://twitter.com/IndiaToday/status/672379100749631488/photo/1pic.twitter.com/4gbrjvqF5f @ Chinmayi";Coimbatore- India;@;;"672379819695341568";https://twitter.com/JeganArasu/status/672379819695341568
JeganArasu;2015-12-03 03:36;0;0;"Doctor consultation line, for free direct access - call 04030833588/ 08039511708 # ChennaiFloods https://twitter.com/thenewsminute/status/672370221454196736 … @ i_Sri_Divya";Coimbatore- India;@;;"672378828342222848";https://twitter.com/JeganArasu/status/672378828342222848
JeganArasu;2015-12-03 03:35;0;0;"Doctor consultation line, for free direct access - call 04030833588/ 08039511708 # ChennaiFloods https://twitter.com/thenewsminute/status/672370221454196736 … @ PriyaAnand";Coimbatore- India;@;;"672378574167388160";https://twitter.com/JeganArasu/status/672378574167388160
JeganArasu;2015-12-03 03:34;0;0;"Doctor consultation line, for free direct access -call 04030833588/ 08039511708 # Chennai # ChennaiFloods https://twitter.com/thenewsminute/status/672370221454196736 … @ Chinmayi";Coimbatore- India;@;;"672378403278876672";https://twitter.com/JeganArasu/status/672378403278876672
JeganArasu;2015-12-03 03:34;1;0;"Doctor consultation line, for free direct access - call 04030833588/ 08039511708 # ChennaiFloods https://twitter.com/thenewsminute/status/672370221454196736 … @ selvaraghavan";Coimbatore- India;@;;"672378282742968320";https://twitter.com/JeganArasu/status/672378282742968320
ganeshicf;2015-12-03 03:24;0;0;"Anyone from # porur # madanandapuram? Can't reach my brother for last two days.. Please help # ChennaiRains @ RJ_Balaji @ thanthitv";Perambur Purasavakam- India;@ @;;"672375901850484736";https://twitter.com/ganeshicf/status/672375901850484736
ganeshicf;2015-12-03 03:19;0;0;"What is the condition of porur junction and can we reach madanandapuram by road from padi? @ RJ_Balaji # ChennaiFloods # ChennaiRains";Perambur Purasavakam- India;@;;"672374674509066240";https://twitter.com/ganeshicf/status/672374674509066240
Jonathansunil;2015-12-03 01:40;0;0;"# chennairains # Floods # ChennaiFloods # MyHome @Kellys https://www.instagram.com/p/-0zJ-ikJsO/";Egmore Nungambakkam- India;@Kellys;;"672349802642980864";https://twitter.com/Jonathansunil/status/672349802642980864
C_H_E_V_Y_GIRI;2015-12-03 01:18;1;0;"Roaming around AnnaNagar West to help anybody who in need.. @ Chinmayi @ ChennaiRains # ChennaiRainHelpspic.twitter.com/f8TAs0fHGu";Perambur Purasavakam- India;@ @;;"672344083466084352";https://twitter.com/C_H_E_V_Y_GIRI/status/672344083466084352
rajpurohitchet1;2015-12-03 00:41;0;0;"Ceenai floods of heeping to pepals by a garment of hindustan";Harihar- India;;;"672334955171545088";https://twitter.com/rajpurohitchet1/status/672334955171545088
JeganArasu;2015-12-03 00:33;1;0;"Sunder +91 90421 17888 Agaram volunteer has a boat rescuing people in T nagar! Pls get in touch # Boatservice # ChennaiFloods @ NayantharaU";Coimbatore- India;@;;"672332698342449152";https://twitter.com/JeganArasu/status/672332698342449152
3caad8fbd5b34c1;2015-12-03 00:31;0;0;"Bank of India colony need emergency boat ppl around 200 suffering a lot with out food yesterday and medical emergency also need urgent";Gobichettipalayam- India;;;"672332390488911872";https://twitter.com/3caad8fbd5b34c1/status/672332390488911872
JeganArasu;2015-12-03 00:29;18;2;"Sunder +91 90421 17888 Agaram volunteer has a boat n rescuing people in T nagar! Pls get in touch @ i_actorsasi # Boatservice # ChennaiFloods";Coimbatore- India;@;;"672331751268552705";https://twitter.com/JeganArasu/status/672331751268552705
JeganArasu;2015-12-03 00:28;0;0;"Sunder +91 90421 17888 Agaram volunteer has a boat rescuing people in T nagar! Pls get in touch # Boatservice # ChennaiFloods @ i_Sri_Divya";Coimbatore- India;@;;"672331599900348416";https://twitter.com/JeganArasu/status/672331599900348416
3caad8fbd5b34c1;2015-12-03 00:20;0;0;"@ mpgiri @ ChennaiRains thank u g";Gobichettipalayam- India;@ @;;"672329658356994048";https://twitter.com/3caad8fbd5b34c1/status/672329658356994048
C_H_E_V_Y_GIRI;2015-12-02 23:55;0;0;"@ Actor_Siddharth We 2 r here to serve as volunteers near AnnaNagar West for # ChennaiRainhelps @ ChennaiRains contactNo:9629286038 GiriRajan";Perambur Purasavakam- India;@ @;;"672323276685729792";https://twitter.com/C_H_E_V_Y_GIRI/status/672323276685729792
rathinammanogar;2015-12-02 23:45;0;0;"A couple with 3days baby need urgent rescue Jayalakshmi vanthiyanathan No.3 Aman nagar Nesapakam saidapet";Tindivanam- India;;;"672320837861666816";https://twitter.com/rathinammanogar/status/672320837861666816
AshikaAmarnath;2015-12-02 23:44;1;0;"Update from CIT colony ! Its pretty safe here in this area around music academy , heritage is open for supplies ! # ChennaiFloods # alwarpet";Mylapore Tiruvallike- India;;;"672320453201956864";https://twitter.com/AshikaAmarnath/status/672320453201956864
C_H_E_V_Y_GIRI;2015-12-02 23:29;124;20;"For those staying in AnnaNagar West TNEB providing..2 hrs of current so pls all charge everything u hve and fill watertanks @ ChennaiRains";Perambur Purasavakam- India;@;;"672316716928536576";https://twitter.com/C_H_E_V_Y_GIRI/status/672316716928536576
TrendsBengaluru;2015-12-02 23:08;0;0;"Chennai Rescue Team, @ crteam2015 is now trending in # Bangalorehttp://trendsmap.com/in/bangalore";Bengaluru- India;@;;"672311547746639872";https://twitter.com/TrendsBengaluru/status/672311547746639872
iamAshoklee;2015-12-02 22:56;0;0;"# BJP(Central Govt) giving political revenge to TN. CC : @ narendramodi @ nsitharaman @ ndtv @ dinathanthi @ ibnlive # ChennaiRains # TNFloods";Sholinganallur- India;@ @ @ @ @;;"672308413796249601";https://twitter.com/iamAshoklee/status/672308413796249601
TrendsChennai;2015-12-02 22:52;1;2;"Chennai Rescue Team, @ crteam2015 is now trending in # Chennaihttp://trendsmap.com/in/chennai";Egmore Nungambakkam- India;@;;"672307507218411521";https://twitter.com/TrendsChennai/status/672307507218411521
amitdas108;2015-12-02 22:48;0;0;"@ Suriya_offl Indian Naval Air station @Arakkonam is doing rescue operations in large scale n evn dey r using runway 4 civil flights landing";Arakonam- India;@ @Arakkonam;;"672306396554072064";https://twitter.com/amitdas108/status/672306396554072064
archvivekh;2015-12-02 22:46;0;0;"Guys thank you for asking. Each one of you. What we need are prayers. # Chennaifloods # Chennairains";Saidapet- India;;;"672305797510991872";https://twitter.com/archvivekh/status/672305797510991872
prakashrgp;2015-12-02 22:19;1;0;"Buckingam Canal started overflowing and entering the streets # ChennaiFloods # chennairains # chennaiweatherpic.twitter.com/TVHEh4kvaY";Perungudi- Sholinganallur;;;"672299100214198274";https://twitter.com/prakashrgp/status/672299100214198274
gksunilkumar;2015-12-02 22:16;0;1;"@ ChennaiRains People who wanna go upto Arakkonom please train at Chennai beach..u can't get any sub urban trains at Chennai central..";Saidapet- India;@;;"672298467214143488";https://twitter.com/gksunilkumar/status/672298467214143488
Aravindshebani1;2015-12-02 22:16;0;0;"People should join there hands to help our neighbouring brothers n sisters # ChennaiFloods # ChennaiRainsHelp";Bengaluru- India;;;"672298432053182464";https://twitter.com/Aravindshebani1/status/672298432053182464
manjunathrm2811;2015-12-02 22:11;0;0;"Lets hope the best to the people struggling in Chennai flood. # ChennaiFloods # HopeForTheBest";Bengaluru- India;;;"672297113619857408";https://twitter.com/manjunathrm2811/status/672297113619857408
itzzhari;2015-12-02 22:08;0;0;"Shocking Video of my # CHENNAI in @ ndtv channel from IAF CHOPPER :( # ChennaiFloods # ChennaiRainsHelp";Tamil Nadu- India;@;;"672296255142293504";https://twitter.com/itzzhari/status/672296255142293504
vinayrk;2015-12-02 22:05;0;0;"We shall overcome. # ChennaiRains # Insta # instaphoto # Storm # Floods # Clouds # Rains @Chennai -… https://www.instagram.com/p/-0adBtrrNm/";Perambur Purasavakam- India;@Chennai;;"672295483696640000";https://twitter.com/vinayrk/status/672295483696640000
itzzhari;2015-12-02 21:50;0;0;"Military at kotturpuram ready to rescue people # chennairains # ChennaiFloods";Tamil Nadu- India;;;"672291700715429889";https://twitter.com/itzzhari/status/672291700715429889
itzzhari;2015-12-02 21:44;0;0;"People frm Bangalore can send RELIEF PACKS to # Cuddalore by KPN Parcel KPN Parcel, Shanthi Nagar 8431099199, 08022110468 # ChennaiFloods";Tamil Nadu- India;;;"672290264325599232";https://twitter.com/itzzhari/status/672290264325599232
UltimateSakthi;2015-12-02 21:38;0;0;"# ChennaiRains Just for the info : Buses available today @ 10am -12am, Chennai to Erode and Salem (svl travels). 9500541231, 9442552121";Sholinganallur- India;@;;"672288854536155136";https://twitter.com/UltimateSakthi/status/672288854536155136
itzzhari;2015-12-02 21:32;0;0;"SAD : Raining in Velachery Now # ChennaiFloods # ChennaiRainsHelp @ thanthitv";Tamil Nadu- India;@;;"672287169046642688";https://twitter.com/itzzhari/status/672287169046642688
itzzhari;2015-12-02 21:30;2;0;"Address: apoorva apt ramapuram back to mgr house-No.Of people 1000 - special needs boat - contact - 9790981276 # VERIFIED # ChennaiFloods";Tamil Nadu- India;;;"672286712769347584";https://twitter.com/itzzhari/status/672286712769347584
Iam_Raghuv;2015-12-02 21:13;0;1;"# Freefood and # Freedelivery in # Perambur area. Contact Karthick 9840315393 # ChennaiRainsHelp # ChennaiMicro @ iam_str @ hariharannaidu";Tiruppur- India;@ @;;"672282438236684288";https://twitter.com/Iam_Raghuv/status/672282438236684288
Iam_Raghuv;2015-12-02 21:12;0;0;""' 9944933080 , 9677272692, 9566306857 ,9444346571 volunteers from # Velachery # ChennaiFloods # ChennaiRainsHelp @ iam_str @ hariharannaidu";Tiruppur- India;@ @;;"672282299828842501";https://twitter.com/Iam_Raghuv/status/672282299828842501
Priyadharsan_;2015-12-02 20:46;0;0;"People affected by rains can stay at @ AGSCinemas villivakkam . OMR property is flooded. # ChennaiFloods # ChennaiRainsHelp";Coimbatore- India;@;;"672275781549096961";https://twitter.com/Priyadharsan_/status/672275781549096961
Priyadharsan_;2015-12-02 20:46;3;0;"5000+ food packets are ready for distribution Pls contact: vineet Jain 9840426263 # ChennaiFloods # ChennaiRainsHelp # chennairain";Coimbatore- India;;;"672275781536485376";https://twitter.com/Priyadharsan_/status/672275781536485376
andliu82;2015-12-02 20:45;0;0;"Anche in queste condizioni non manca il sorriso! # haeavyrain # chennairains # monsoon # rain… https://www.instagram.com/p/-0RXRNrgx3/";Chennai- India;;;"672275492813295616";https://twitter.com/andliu82/status/672275492813295616
andliu82;2015-12-02 20:45;0;0;"Children # rain # chennairains # haeavyrain # monsoon # awayfromhome @The Raintree, Anna Salai https://www.instagram.com/p/-0RXHsrgx2/";Chennai- India;@The;;"672275487780167680";https://twitter.com/andliu82/status/672275487780167680
andliu82;2015-12-02 20:45;0;0;"First Sunrays After rainfall # rainfall # chennairains # monsoon # rain # sunrays @The Raintree, Anna… https://www.instagram.com/p/-0RV7crgx0/";Chennai- India;@The;;"672275446705295360";https://twitter.com/andliu82/status/672275446705295360
iamAshoklee;2015-12-02 20:21;0;0;"@ srini_mama @ virendersehwag Yev.. Romba mukkiyam.. Inga avavanum enna panrathunu theriyama irukkaanuva... # ChennaiFloods # ChennaiRains";Sholinganallur- India;@ @;;"672269338179571712";https://twitter.com/iamAshoklee/status/672269338179571712
itzzhari;2015-12-02 20:20;0;0;"Things Slowly draining down in # Chennai ... with less rain Happy signs... # ChennaiFloods # ChennaiRainsHelp";Tamil Nadu- India;;;"672269042753736704";https://twitter.com/itzzhari/status/672269042753736704
itzzhari;2015-12-02 20:10;0;0;"ppl Stranded near KASI THEATRE with infants.. 9445943338 - source @ thanthitv # ChennaiFloods # ChennaiFloods @ ndtv";Tamil Nadu- India;@ @;;"672266596136554496";https://twitter.com/itzzhari/status/672266596136554496
itzzhari;2015-12-02 19:57;0;0;"BREAKING : Gemini Flyover blocked !! @ chennaiweather # ChennaiFloods # chennairains @ thanthitv @ ndtv";Tamil Nadu- India;@ @ @;;"672263466426626048";https://twitter.com/itzzhari/status/672263466426626048
itzzhari;2015-12-02 19:56;0;0;"# ANNAUNIV exams that has been scheduled from Dec 4-10 is been postponed .... # ChennaiFloods # ChennaiRainsHelp @ ndtv";Tamil Nadu- India;@;;"672263210003656705";https://twitter.com/itzzhari/status/672263210003656705
itzzhari;2015-12-02 19:53;0;0;"ALERT : It Rains again in Central TN & Southern parts .. :( # TNrains # ChennaiFloods # ChennaiRainsHelp";Tamil Nadu- India;;;"672262339580727296";https://twitter.com/itzzhari/status/672262339580727296
itzzhari;2015-12-02 19:52;1;0;"All trains from # Chennai Central has been stopped ... # ChennaiFloods # ChennaiRainsHelp @ ndtv @ ibnlive";Tamil Nadu- India;@ @;;"672262038505193474";https://twitter.com/itzzhari/status/672262038505193474
rathinammanogar;2015-12-02 19:24;1;0;"பெரம்பூர் ஏரியாவில் உணவு தேவைப்படுவோர் தொடர்புகொள்ளவும் வீட்டிற்கே இலவச டெலிவரி செய்யப்படும் Aju Karthick 98403 15393 # ChennaiRains";Pondicherry- India;;;"672255176296632321";https://twitter.com/rathinammanogar/status/672255176296632321
itzzhari;2015-12-02 19:18;0;0;"200 DEAD in a month # TAMILNADU # CHENNAI # ChennaiFloods. # ChennaiRainsHelp";Tamil Nadu- India;;;"672253584398946305";https://twitter.com/itzzhari/status/672253584398946305
nextgenguy;2015-12-02 19:15;1;0;"# chennairains free recharge from Paytm https://twitter.com/Paytm/status/671973772468092928 …";Egmore Nungambakkam- India;;;"672252709655875584";https://twitter.com/nextgenguy/status/672252709655875584
itzzhari;2015-12-02 19:12;0;0;"Temporary Airport at # ARAKONAM... Passengers ve been taken there by buses ... # ChennaiFloods @ thanthitv # ChennaiRainsHelp";Tamil Nadu- India;@;;"672252084683575297";https://twitter.com/itzzhari/status/672252084683575297
itzzhari;2015-12-02 19:09;1;1;""I can arrange breakfast for 20 persons. # Backside of Devi theatre # Triplicane. #9840230227 call me." - make use.. # ChennaiFloods";Tamil Nadu- India;;;"672251227200028673";https://twitter.com/itzzhari/status/672251227200028673
itzzhari;2015-12-02 19:08;0;0;"Important : Chennai Sub Urban train services will function today # chennaifloods # ChennaiRainsHelp @ ndtv @ ibnlive @ TimesNow @ thanthitv";Tamil Nadu- India;@ @ @ @;;"672250969590095872";https://twitter.com/itzzhari/status/672250969590095872
rathinammanogar;2015-12-02 19:07;0;0;", for information of your friends & family stuck in Chennai floods, please dial 1070 or 1948 (toll free)";Pondicherry- India;;;"672250879282569217";https://twitter.com/rathinammanogar/status/672250879282569217
itzzhari;2015-12-02 19:06;0;0;"4000 food Packets Ready Anybody Near Anna Nagar Can Collect Contact 9841977777 # ChenaiRainsHelp # ChennaiFloods";Tamil Nadu- India;;;"672250405204570112";https://twitter.com/itzzhari/status/672250405204570112
itzzhari;2015-12-02 19:04;1;0;"Those in need of drinking water Contact Dowac systems on 9036057712 .Truck from Bangalore. # ChennaiRainsHelp @ thanthitv # ChennaiFloods";Tamil Nadu- India;@;;"672250027566227457";https://twitter.com/itzzhari/status/672250027566227457
itzzhari;2015-12-02 19:03;1;0;"Pls don't venture 2 Ashok Nagar, Tambaram, Saidapet, Ekatuthangal and Kotturpuram unles you r a volunteer. # ChennaiFloods # ChennaiRainsHelp";Tamil Nadu- India;;;"672249785621962752";https://twitter.com/itzzhari/status/672249785621962752
rajaspidey;2015-12-02 18:51;2;1;"# ChennaiFloods made news in Australia but our North Indian news doesn't care much # Shame";Andhra Pradesh- India;;;"672246744709652480";https://twitter.com/rajaspidey/status/672246744709652480
Santro3011;2015-12-02 18:40;11;1;"@ sumanthraman plz rescue these ppl frm tis addres. No 8 west road ,West cit nagar, Ch 35. Totaly 5members 9940260459 9445275614 9962295876";Perambur Purasavakam- India;@;;"672243902791999488";https://twitter.com/Santro3011/status/672243902791999488
tweetkumaramit;2015-12-02 18:37;0;0;"AKN1697: # ChennaiFloods # ChennaiRainsHelp # chennairain Chennai Flood Relief https://twitter.com/KollywudCinema/status/672220672278585344/photo/1pic.twitter.com/GjC3sJgug4 pic.twitter.com/5C03QWgNxK";Bengaluru South- India;;;"672243275311374336";https://twitter.com/tweetkumaramit/status/672243275311374336
GAURAV_GTX;2015-12-02 17:48;1;1;"# ChennaiFloods WATER IS FLOODING IN KODUNGAYIUR AND MKB NAGAR AREA..PEOPLE HERE PLEASE BE SAFE... pic.twitter.com/G249DsCqjE";Fort Tondiarpet- India;;;"672230958477672449";https://twitter.com/GAURAV_GTX/status/672230958477672449
Iam_Raghuv;2015-12-02 17:28;0;0;"Help: Family stranded Ratna nagar, Teynampet. Sridhar Landline 24315444 # ChennaiRainsHelp # ChennaiFloods # ChennaiRainsHelp";Tamil Nadu- India;;;"672225776360554496";https://twitter.com/Iam_Raghuv/status/672225776360554496
Santro3011;2015-12-02 15:45;0;0;"@ SunTV @ thanthitv plz guys don't give sad bgm, CG wrks with # ChennaiFloods .. Really putting us more down.Be mature guys. # staystrongchennai";Perambur Purasavakam- India;@ @;;"672199937199874048";https://twitter.com/Santro3011/status/672199937199874048
ganeshicf;2015-12-02 15:42;1;1;"@ laksrajagopalan we really need this dry spell... Enough of these sufferings.... # chennairains";Perambur Purasavakam- India;@;;"672199091435143168";https://twitter.com/ganeshicf/status/672199091435143168
ganeshicf;2015-12-02 15:33;1;2;"Salute those 1000s of people helping people in need. # humanity # SpiritOfChennai # ChennaiRains";Perambur Purasavakam- India;;;"672196864914022400";https://twitter.com/ganeshicf/status/672196864914022400
FarmerRaviVKV;2015-12-02 14:26;0;0;"# ChennaiRains @ TimesNow Due to power cuts, mobile phones can't be charged.Communication is a major problem.The rescue team must address this";Nannilam- India;@;;"672180109374132224";https://twitter.com/FarmerRaviVKV/status/672180109374132224
shahalpk;2015-12-02 12:33;0;0;", @ ndtv Why nothing for Food Emergency?";Egmore Nungambakkam- India;@;;"672151725084553216";https://twitter.com/shahalpk/status/672151725084553216
nithu_arun;2015-12-02 12:09;0;0;"https://m.facebook.com/story.php?story_fbid=10153689370881125&id=572641124 … # rjbalaji # Actor_Siddharth # ChennaiMicro # ChennaiFloods # ChennaiRainsHelp";Bengaluru South- India;;;"672145532366684161";https://twitter.com/nithu_arun/status/672145532366684161
nithu_arun;2015-12-02 12:07;0;0;"https://m.facebook.com/story.php?story_fbid=10153689370881125&id=572641124 … # rjbalaji # Actor_Siddharth # ChennaiMicro";Bengaluru South- India;;;"672145042929127424";https://twitter.com/nithu_arun/status/672145042929127424
rathinammanogar;2015-12-02 11:32;1;0;"யாராவது சென்னையை விட்டு வெளியேற எண்ணினால் !! பூந்தமல்லி - பெங்களூரு High Waysuh யூஸ் பண்ணுங்க !! SAFEST ROAD TILL NOW # ChennaiFloods";Pondicherry- India;;;"672136286233190400";https://twitter.com/rathinammanogar/status/672136286233190400
rathinammanogar;2015-12-02 11:30;0;0;"# RESCUE_ALERT It's an emergency Sekar near to # Valasaravakkam need a help.his mom died he need to rescue her body. Contact :9381016588";Pondicherry- India;;;"672135732035633152";https://twitter.com/rathinammanogar/status/672135732035633152
3caad8fbd5b34c1;2015-12-02 11:30;0;0;"Floods over kodapakkam ppl be safe in ur place";Tamil Nadu- India;;;"672135671843188736";https://twitter.com/3caad8fbd5b34c1/status/672135671843188736
rathinammanogar;2015-12-02 11:28;0;0;"A bus is heading towards Porur for rescue. If ur stranded in any area, kindly call Mani 9176840500, RAJU 9962873538.";Pondicherry- India;;;"672135266014855168";https://twitter.com/rathinammanogar/status/672135266014855168
osthamba;2015-12-02 11:19;0;0;"Chennai now from my wiindow.. # chennairains @Big Bang Theory - Bar & Kitchen https://www.instagram.com/p/-zQh3zDPkn/";Chennai- India;@Big;;"672132920962887680";https://twitter.com/osthamba/status/672132920962887680
rathinammanogar;2015-12-02 11:10;0;0;"# PrayForChennai Helicopter Rescue 8547159884 தாம்பரம் 94450 51077 ஆலந்தூர் 94451 90012 அடையாறு 94451 90013 பெருங்குடி 94451 90014";Pondicherry- India;;;"672130847865049088";https://twitter.com/rathinammanogar/status/672130847865049088
rathinammanogar;2015-12-02 11:09;0;0;"# PrayforChennai AshokNagar 11th avenue,Vishal flats,10Kids 30adlts,grnd flr drwnd water in2 first floor,pls call 9884058511 # ChennaiFloods";Pondicherry- India;;;"672130570319597568";https://twitter.com/rathinammanogar/status/672130570319597568
V_SriKarthik;2015-12-02 10:49;0;0;"When all else fails, # humanity rises to the rescue. # Chennai";Palladam- India;;;"672125443638603776";https://twitter.com/V_SriKarthik/status/672125443638603776
V_SriKarthik;2015-12-02 10:39;0;0;"Goodnight, Chennai. May this night be bearable & morning bring dryness, rescue, relief, safety, electricity & the journey back to normalcy";Palladam- India;;;"672122890267987968";https://twitter.com/V_SriKarthik/status/672122890267987968
Iam_Raghuv;2015-12-02 10:29;0;1;""@IamArjunGenius For # kodambakkam ppl who r ther searching for shelter reach ther contact below !! # ChennaiRainsHelp # ChennaiFloods";Tamil Nadu- India;@IamArjunGenius;;"672120321579724800";https://twitter.com/Iam_Raghuv/status/672120321579724800
rathinammanogar;2015-12-02 10:23;1;0;"5000 food pkts ready anybody wants to distribute pl contact vineet Jain my son 9840426263/ Gaurav Jain 9841062626. # Chennairains";Pondicherry- India;;;"672118895201783808";https://twitter.com/rathinammanogar/status/672118895201783808
iamuyeen;2015-12-02 10:22;0;1;"@ DeadEnd_Left # ChennaiFloods Air Force C130 J landed safely in Tambaram.Raises hopes of enhanced relief efforts in stranded city @ TheHindu";Mangalore- India;@ @;;"672118746815729664";https://twitter.com/iamuyeen/status/672118746815729664
rathinammanogar;2015-12-02 10:20;2;0;"இலவச மருந்து!!! Emergency Medicines & Baby products, Apollo Pharmacy -Free home delivery Call 1860 500 0101 # ChennaiFloods # ChennaiRains";Pondicherry- India;;;"672118104458063875";https://twitter.com/rathinammanogar/status/672118104458063875
rathinammanogar;2015-12-02 10:18;0;0;"Helicopter assistance 8547159884 இடம் Mudichor - Mannaivakkam - Urappakkam - GUduvaanjery # ChennaiRains # ChennaiRescue # ChennaiRainsHelp";Pondicherry- India;;;"672117700533944321";https://twitter.com/rathinammanogar/status/672117700533944321
